Symbol,Source,Avg Losing Trade [%],Avg Winning Trade [%],Best Trade [%],Calmar Ratio,End Value,Expectancy,Max Drawdown [%],Omega Ratio,Open Trade PnL,Profit Factor,Sharpe Ratio,Sortino Ratio,Total Closed Trades,Total Fees Paid,Total Open Trades,Total Return [%],Total Trades,Win Rate [%],Worst Trade [%]
SUNDARAM,File 1 (vectorbt),-13.272794,,-5.360129,-0.14548,36613.903507,-9055.156642,65.5881,0.67873,,,-0.64935,-0.859121,7.0,941.120168,,-63.386096,7.0,,-18.898685
SUNDARAM,File 2 (custom),-12.300473,,-6.685513,-0.1052,34244.327862,-8219.459017,67.666769,0.600318,,,-0.626301,-0.242342,8.0,472.902935,,-65.755672,8.0,,-17.776116
INDBANK,File 1 (vectorbt),-16.550734,51.254451,65.946876,-0.041171,80554.471113,-1767.775353,47.502972,1.011581,,0.862703,0.023453,0.042262,,2167.319561,,-19.445529,,,-20.890399
INDBANK,File 2 (custom),-15.99249,48.787712,61.568678,-0.03198,79161.774696,-1894.384119,45.741685,1.005869,,0.848492,0.00953,0.006661,,1069.66024,,-20.838225,,,-19.588256
ALKYLAMINE,File 1 (vectorbt),-13.810398,23.192996,23.192996,-0.085821,48281.157163,-7388.40612,64.5675,0.875842,,0.194448,-0.235045,-0.325305,,893.529824,,-51.718843,,,-34.654103
ALKYLAMINE,File 2 (custom),-12.785825,22.588467,22.588467,-0.057008,51806.372378,-6884.803946,61.262628,0.880388,,0.212719,-0.178624,-0.066443,,445.457354,,-48.193628,,,-30.330338
KAKATCEM,File 1 (vectorbt),-13.091818,32.814061,38.686434,-0.061686,49705.464126,-3592.466848,64.615893,0.901574,,0.532671,-0.199199,-0.28893,14.0,1936.410264,,-50.294536,14.0,21.428571,-17.027644
KAKATCEM,File 2 (custom),-12.29657,38.943257,58.967604,-0.022039,73344.984901,-1665.938444,56.154885,0.994646,,0.821166,-0.010558,-0.005906,16.0,1498.042379,,-26.655015,16.0,25.0,-16.673822
VEDL,File 1 (vectorbt),-9.644522,28.605108,40.89151,0.16058,394796.945801,14037.9498,44.876687,1.300806,,2.739924,0.530633,0.895756,21.0,7781.405495,,294.796946,21.0,47.619048,-17.090551
VEDL,File 2 (custom),-9.423639,27.014384,39.694575,0.105249,381783.294683,14089.164734,45.591842,1.283518,,3.194531,0.441443,0.24547,20.0,3363.27205,,281.783295,20.0,50.0,-15.725897
GRINDWELL,File 1 (vectorbt),-7.554067,27.132178,27.132178,-0.056427,79367.11805,-2947.554564,32.436915,0.886136,,0.548352,-0.170521,-0.274709,,1376.05978,,-20.632882,,,-8.753296
GRINDWELL,File 2 (custom),-7.299809,28.596989,28.596989,-0.029244,80800.764998,-2742.747857,39.996686,0.921882,,0.577905,-0.105359,-0.052167,,681.132201,,-19.199235,,,-8.41862
BFUTILITIE,File 1 (vectorbt),-13.173531,42.317745,51.837411,-0.000838,99402.949274,-85.292961,59.108306,1.042133,,0.988218,0.091634,0.140774,,983.627832,,-0.597051,,,-15.499119
BFUTILITIE,File 2 (custom),-12.366638,41.077215,50.423502,0.001069,101037.008773,148.14411,55.109123,1.045737,,1.021308,0.080691,0.042163,,501.481527,,1.037009,,,-14.732088
BERGEPAINT,File 1 (vectorbt),-9.021585,25.575256,45.059737,0.176748,392389.249017,11245.740347,40.06531,1.199489,,2.140072,0.457431,0.755131,,11576.008978,,292.389249,,,-14.145817
BERGEPAINT,File 2 (custom),-8.240098,26.910993,46.036921,0.118031,480629.738311,14639.60532,47.22909,1.236339,,2.193821,0.443339,0.307442,,7688.304977,,380.629738,,,-13.300889
ADANIPORTS,File 1 (vectorbt),-8.321424,19.852315,22.991552,-0.051272,78446.42872,-1796.13094,40.082672,0.947566,,0.660054,-0.103382,-0.15157,,1892.565193,,-21.553571,,,-13.941554
ADANIPORTS,File 2 (custom),-7.633526,19.128472,22.469881,-0.034237,80458.632579,-1628.447285,37.265672,0.952329,,0.679116,-0.076636,-0.032765,,966.272848,,-19.541367,,,-10.400202
SAKUMA,File 1 (vectorbt),-14.542603,34.370144,41.895875,0.014406,109838.513586,1229.814198,51.363891,1.081431,,1.159115,0.128998,0.209336,,1280.108439,,9.838514,,37.5,-18.484044
SAKUMA,File 2 (custom),-12.959921,37.272722,39.983337,-0.018691,80262.803545,-2467.149557,63.425043,0.990196,,0.655049,-0.013487,-0.005603,,518.185016,,-19.737196,,25.0,-17.718457
PSB,File 1 (vectorbt),-10.142851,20.430494,,0.007704,101934.943037,241.86788,25.893365,1.046269,,1.035348,0.082461,0.122018,8.0,1614.730336,,1.934943,8.0,37.5,-14.980984
PSB,File 2 (custom),-9.410783,20.482469,,-0.045366,85507.634814,-1449.236519,24.63874,0.974815,,0.780682,-0.039614,-0.016749,10.0,933.378906,,-14.492365,10.0,30.0,-14.068539
TRIVENI,File 1 (vectorbt),-11.43713,30.748831,35.653602,0.123897,207345.666372,10734.566637,46.477476,1.180936,,2.670653,0.399886,0.650403,,2423.462504,,107.345666,,50.0,-16.064349
TRIVENI,File 2 (custom),-10.5482,30.759523,34.485822,0.044597,146294.868749,4629.486875,45.679564,1.132146,,1.678342,0.215343,0.115052,,1083.080753,,46.294869,,40.0,-14.914695
MANGLMCEM,File 1 (vectorbt),-12.333679,40.800187,89.184043,0.166522,288892.905511,14530.223501,37.993784,1.249155,,2.174935,0.431519,0.733989,13.0,4797.592302,,188.892906,13.0,46.153846,-17.211882
MANGLMCEM,File 2 (custom),-12.459767,36.893698,74.207478,0.168719,446887.737201,23125.849147,36.506944,1.278092,,2.862026,0.453226,0.29017,15.0,3535.586122,,346.887737,15.0,53.333333,-20.790032
SUZLON,File 1 (vectorbt),-13.321287,28.711372,34.212804,-0.113696,38809.069896,-5099.244175,61.19093,0.738781,,0.321756,-0.4665,-0.646796,,1467.234178,,-61.19093,,,-27.142696
SUZLON,File 2 (custom),-12.968093,28.505822,34.539631,-0.078937,39345.94445,-5054.504629,60.654056,0.7291,,0.322562,-0.400254,-0.145906,,706.884921,,-60.654056,,,-26.683265
KIRIINDUS,File 1 (vectorbt),-14.03068,36.923397,36.923397,-0.092022,64064.990586,-5989.168236,50.01985,0.768188,,0.346794,-0.319947,-0.481047,6.0,852.101716,,-35.935009,6.0,16.666667,-18.689057
KIRIINDUS,File 2 (custom),-13.414161,39.969394,42.053765,0.039868,125612.190278,5122.438056,42.139799,1.161204,,1.473591,0.19685,0.079148,5.0,628.185964,,25.61219,5.0,40.0,-15.900087
IOC,File 1 (vectorbt),-8.141687,21.479059,32.483651,-0.025074,79506.937275,-1078.582249,47.69639,0.985702,,0.82876,-0.031027,-0.042732,19.0,3826.261427,,-20.493063,19.0,26.315789,-13.96905
IOC,File 2 (custom),-8.217796,21.272909,31.104707,-0.027143,68610.007589,-1569.499621,49.933744,0.958839,,0.740842,-0.072691,-0.028692,20.0,1791.845297,,-31.389992,20.0,25.0,-14.529544
BLUECHIP,File 1 (vectorbt),-24.853818,22.035309,51.159678,-0.048017,67143.270552,-4107.091181,76.403765,1.057662,,0.683186,0.099651,0.142966,,1352.428379,,-32.856729,,,-33.566533
BLUECHIP,File 2 (custom),-21.828391,18.179362,39.244681,-0.031247,69061.613137,-3867.298358,75.830567,1.065863,,0.649875,0.098299,0.053322,,644.323862,,-30.938387,,,-32.240409
BANSWRAS,File 1 (vectorbt),-12.199051,,-9.078722,-0.085479,59408.467974,-10147.883006,51.249158,0.81695,,,-0.320527,-0.431291,,616.865588,,-40.591532,,,-14.000536
BANSWRAS,File 2 (custom),-11.557906,,-8.544006,-0.055375,60664.308441,-9833.92289,52.819654,0.875164,,,-0.224433,-0.096625,,291.633205,,-39.335692,,,-13.299172
SARLAPOLY,File 1 (vectorbt),-14.694988,40.029602,50.014543,0.205943,239066.743845,13906.674385,39.608096,1.241825,,2.381545,0.447594,0.722825,,2769.362158,,139.066744,,,-20.192929
SARLAPOLY,File 2 (custom),-14.124257,39.459753,49.316577,0.147384,237375.352615,13737.535261,37.429132,1.250999,,2.427171,0.372719,0.186651,,1451.32566,,137.375353,,,-20.119355
CUBEXTUB,File 1 (vectorbt),-16.74339,40.066329,49.736262,0.350678,451638.287635,25117.020545,45.164725,1.394102,,2.485129,0.668354,1.03103,,6790.563697,,351.638288,,,-42.922802
CUBEXTUB,File 2 (custom),-15.341611,37.310365,46.732204,0.221087,424624.301573,23187.450112,46.249653,1.383655,,2.544039,0.539465,0.228418,,3401.425291,,324.624302,,,-38.219137
KAJARIACER,File 1 (vectorbt),-9.192585,34.525594,59.178147,0.086278,220099.86856,5004.16119,54.355804,1.147486,,1.306814,0.342484,0.542411,,11576.463394,,120.099869,,33.333333,-15.572686
KAJARIACER,File 2 (custom),-8.558464,32.489952,54.270287,0.12213,302164.162209,8423.506759,37.13265,1.18111,,1.500339,0.361,0.242947,,6960.142564,,202.164162,,37.5,-14.994497
TCI,File 1 (vectorbt),-13.528676,29.468825,58.661217,0.302935,366158.892427,20473.760956,28.994557,1.447426,,2.704343,0.67117,1.143428,,5809.58858,,266.158892,,,-20.808022
TCI,File 2 (custom),-12.984431,28.78205,55.716924,0.203729,354850.116369,19603.855105,28.645741,1.440788,,2.7362,0.538163,0.253591,,2945.662141,,254.850116,,,-19.950175
CIEINDIA,File 1 (vectorbt),-11.13864,33.051072,44.105305,0.258723,225445.671799,12544.56718,27.772636,1.30958,,2.443603,0.485601,0.904553,,3255.688139,,125.445672,,50.0,-25.099647
CIEINDIA,File 2 (custom),-10.28776,32.586932,42.54193,0.107329,155373.745074,5537.374507,24.513442,1.205324,,1.598228,0.255311,0.132044,,1478.959204,,55.373745,,40.0,-21.689707
ALPSINDUS,File 1 (vectorbt),-17.504841,39.527129,39.527129,-0.127368,16025.115361,-6997.907053,83.974885,0.695051,,0.123848,-0.574864,-0.732226,12.0,982.696906,,-83.974885,12.0,8.333333,-31.836663
ALPSINDUS,File 2 (custom),-14.675402,37.761397,37.761397,-0.083663,19245.706741,-6211.868712,81.12957,0.576437,,0.156202,-0.600325,-0.181207,13.0,557.551995,,-80.754293,13.0,7.692308,-30.173491
IPCALAB,File 1 (vectorbt),-10.714975,26.088901,39.888525,-0.009344,90037.197259,-524.358039,63.200956,1.018315,,0.907289,0.045771,0.067319,,2749.081006,,-9.962803,,31.578947,-22.585416
IPCALAB,File 2 (custom),-10.346899,26.147332,37.583138,-0.024997,65510.346793,-1815.244906,65.393921,0.97774,,0.666062,-0.049152,-0.02908,,1183.79113,,-34.489653,,26.315789,-19.708653
HMVL,File 1 (vectorbt),-10.649726,41.430758,44.209608,0.028861,113298.8939,1899.841986,43.908378,1.102845,,1.16715,0.157505,0.277892,,1925.070391,,13.298894,,,-16.860734
HMVL,File 2 (custom),-10.472384,35.731485,38.060468,0.006272,103967.381344,566.768763,43.250176,1.054946,,1.054386,0.078793,0.036837,,890.510449,,3.967381,,,-16.544659
SJVN,File 1 (vectorbt),-10.895349,21.786249,30.612317,0.101747,142327.21292,8465.442584,35.162395,1.097407,,2.282075,0.292403,0.432118,,1280.174193,,42.327213,,,-16.149169
SJVN,File 2 (custom),-10.31156,21.685871,29.912343,0.069031,142553.027147,8510.605429,35.74832,1.092224,,2.342053,0.241542,0.174532,,659.997137,,42.553027,,,-15.430127
GSPL,File 1 (vectorbt),-7.406155,34.182581,56.846177,0.075136,147173.529523,3369.537823,40.459943,1.156838,,1.426093,0.28895,0.435602,,3988.941377,,47.17353,,28.571429,-9.385633
GSPL,File 2 (custom),-7.306653,36.137016,55.128087,0.005956,104845.014312,346.072451,42.558473,1.049058,,1.044876,0.077985,0.03405,,1768.390992,,4.845014,,21.428571,-9.286958
MICEL,File 1 (vectorbt),-16.407425,41.191095,43.993561,0.039472,132990.424363,2537.724951,64.41017,1.11852,,1.242495,0.224332,0.354671,,2520.76819,,32.990424,,38.461538,-19.944284
MICEL,File 2 (custom),-14.50233,38.113605,41.179752,-0.01433,85989.061836,-1077.764474,63.74662,1.017287,,0.890904,0.028997,0.015114,,1148.490958,,-14.010938,,30.769231,-19.43662
TEXRAIL,File 1 (vectorbt),-10.579001,51.07684,73.559249,0.024387,110174.89078,782.683906,42.17892,1.058433,,1.081169,0.149033,0.220538,,2910.268542,,10.174891,,23.076923,-14.618088
TEXRAIL,File 2 (custom),-11.410512,35.081018,41.759778,-0.084922,46186.38136,-4139.509126,64.494614,0.841607,,0.34946,-0.330395,-0.167659,,731.999115,,-53.813619,,15.384615,-23.120467
PGHL,File 1 (vectorbt),-6.969331,20.108909,26.307594,0.286874,192662.733721,7830.55029,20.035381,1.209937,-1303.869762,2.789989,0.481568,0.848944,,3242.347092,1.0,92.662734,13.0,50.0,-8.727736
PGHL,File 2 (custom),-7.041539,19.676313,27.605772,0.261832,234731.002459,11359.888556,19.663589,1.266957,0.0,3.810794,0.50059,0.371332,,1743.848479,0.0,134.731002,12.0,58.333333,-8.669679
TIIL,File 1 (vectorbt),-10.469643,29.824912,41.667327,0.057403,129664.943162,2696.813015,38.247934,1.075231,,1.270764,0.206868,0.330933,,3099.312013,,29.664943,,36.363636,-13.863168
TIIL,File 2 (custom),-10.167213,29.036744,40.688775,0.097359,182227.785031,7475.253185,36.199011,1.147175,,1.741844,0.293984,0.20666,,1835.426596,,82.227785,,45.454545,-12.868496
BLUESTARCO,File 1 (vectorbt),-9.337792,21.892542,39.575226,0.275039,325932.537976,10110.967621,27.84531,1.329376,33824.153187,2.284408,0.608477,0.98103,,6885.942273,1.0,225.932538,20.0,52.631579,-16.277636
BLUESTARCO,File 2 (custom),-8.912249,22.206312,38.520011,0.100752,225282.640722,6593.823196,35.376957,1.246648,0.0,1.789651,0.392682,0.177651,,3140.207353,0.0,125.282641,19.0,47.368421,-14.206517
VENKEYS,File 1 (vectorbt),-12.665763,33.154752,46.843221,0.028424,120893.693741,1492.406696,46.57479,1.08688,,1.223857,0.160772,0.271481,14.0,2253.294217,,20.893694,14.0,35.714286,-18.498148
VENKEYS,File 2 (custom),-10.384887,32.592657,43.964456,0.028185,129578.807117,1971.920474,44.268988,1.118106,,1.337677,0.160507,0.084899,15.0,1238.854428,,29.578807,15.0,33.333333,-16.982001
INDSWFTLAB,File 1 (vectorbt),-15.380262,50.943482,107.80058,0.249793,911745.627481,57981.830534,54.422592,1.270048,,3.045056,0.595927,1.061477,,11174.592362,,811.745627,,57.142857,-19.495552
INDSWFTLAB,File 2 (custom),-14.662016,46.123015,95.038003,0.107843,428365.767538,23454.697681,55.298893,1.220718,,2.374399,0.371689,0.243301,,3249.1797,,328.365768,,50.0,-18.107382
ORIENTPPR,File 1 (vectorbt),-13.225174,41.997321,58.688542,0.424404,913994.413702,67832.867809,32.13466,1.257297,,4.308746,0.676547,1.180048,12.0,10696.456001,,813.994414,12.0,66.666667,-16.294237
ORIENTPPR,File 2 (custom),-10.739187,39.575238,54.805122,0.271989,692691.793508,42335.128108,29.511146,1.320999,,3.690508,0.533915,0.38121,14.0,4974.60764,,592.691794,14.0,57.142857,-15.023351
ABBOTINDIA,File 1 (vectorbt),-7.649546,19.851875,45.466838,0.044205,116720.973874,1194.355277,34.283374,1.048004,,1.239766,0.173792,0.259111,14.0,2774.87082,,16.720974,14.0,35.714286,-15.902657
ABBOTINDIA,File 2 (custom),-6.354894,20.846454,48.201465,0.058093,126126.12023,1741.741349,27.045831,1.061733,,1.370342,0.187552,0.178227,15.0,1592.730678,,26.12612,15.0,33.333333,-11.965917
KOTARISUG,File 1 (vectorbt),-11.731902,38.484024,42.592805,0.039562,125192.565377,2799.173931,43.248155,1.137056,,1.237918,0.183025,0.329413,,2459.61072,,25.192565,,,-16.573611
KOTARISUG,File 2 (custom),-10.868349,38.787565,43.256093,0.035,131190.713159,3465.634795,40.723248,1.156543,,1.306478,0.170395,0.082336,,1279.713284,,31.190713,,,-15.114181
HINDZINC,File 1 (vectorbt),-7.632102,25.414061,28.607937,-0.043949,83129.147501,-1687.08525,33.683505,0.966217,,0.690223,-0.070282,-0.095932,10.0,1697.715721,,-16.870852,10.0,20.0,-10.886431
HINDZINC,File 2 (custom),-7.369296,25.122698,28.453278,-0.041975,76664.685996,-2121.392182,35.019059,0.912536,,0.592852,-0.128839,-0.041921,11.0,864.728927,,-23.335314,11.0,18.181818,-10.273684
COFORGE,File 1 (vectorbt),-10.028233,25.737531,33.466509,0.049066,133683.535025,2591.041156,43.000079,1.091036,,1.298412,0.207096,0.325715,,3453.293575,,33.683535,,38.461538,-14.877244
COFORGE,File 2 (custom),-9.630525,24.39291,32.048991,-0.006409,93099.317647,-530.821719,55.301307,1.021568,,0.928107,0.03613,0.018005,,1334.904277,,-6.900682,,30.769231,-13.595491
TATACHEM,File 1 (vectorbt),-7.450393,26.691796,36.318098,0.095512,221967.511571,5543.977799,48.171432,1.183876,,1.413739,0.398875,0.644212,22.0,11671.463801,,121.967512,22.0,36.363636,-13.923217
TATACHEM,File 2 (custom),-7.065601,25.320303,34.498564,0.050791,191864.104226,3994.091488,50.608914,1.154107,,1.32777,0.283916,0.167404,23.0,5637.853752,,91.864104,23.0,34.782609,-13.000891
KANSAINER,File 1 (vectorbt),-8.133155,28.596709,53.893924,0.174803,387499.599814,12499.982601,39.956782,1.220501,,1.853016,0.502587,0.817827,23.0,14409.950928,,287.4996,23.0,43.478261,-12.509399
KANSAINER,File 2 (custom),-7.582232,26.723326,47.718286,0.07135,218124.518551,4724.980742,38.123946,1.181901,,1.464929,0.292126,0.148747,25.0,5216.835394,,118.124519,25.0,36.0,-11.97725
NAHARSPING,File 1 (vectorbt),-14.066202,29.093886,33.010253,0.015417,116899.24715,1126.616477,50.243125,1.072097,,1.125254,0.128742,0.194593,,2954.270845,,16.899247,,,-20.235516
NAHARSPING,File 2 (custom),-12.891648,28.907997,33.40112,0.016338,126709.147892,1780.609859,49.634276,1.088018,,1.199285,0.127067,0.05244,,1589.483698,,26.709148,,,-20.16942
NUCLEUS,File 1 (vectorbt),-10.927608,36.081768,49.463307,0.154061,258686.717152,15868.671715,42.339916,1.28018,,2.227069,0.467411,0.788394,,4197.600304,,158.686717,,,-13.033648
NUCLEUS,File 2 (custom),-10.604021,34.386615,44.005783,0.108728,243457.834844,14345.783484,38.341218,1.29492,,2.179863,0.386977,0.195767,,2074.461435,,143.457835,,,-12.144653
CARERATING,File 1 (vectorbt),-8.611748,21.261053,25.430364,0.012951,104886.97127,407.247606,44.701571,1.036483,,1.06088,0.119427,0.188903,,2686.016628,,4.886971,,,-10.709608
CARERATING,File 2 (custom),-8.404124,21.135866,24.450939,0.007381,104058.839015,338.236585,45.101233,1.034514,,1.050766,0.094174,0.081388,,1346.467305,,4.058839,,,-10.484706
SIEMENS,File 1 (vectorbt),-7.781681,21.789709,46.422127,0.083112,169619.180377,2900.799182,36.411083,1.110894,,1.691136,0.27568,0.388165,,4259.64583,,69.61918,,37.5,-15.635143
SIEMENS,File 2 (custom),-7.185876,22.753998,43.977016,0.040348,144622.897934,1859.287414,35.879648,1.088354,,1.432943,0.181342,0.09354,,2106.287201,,44.622898,,33.333333,-15.108428
IZMO,File 1 (vectorbt),-15.465242,41.916143,66.630636,0.385186,481178.923257,31764.910271,36.394582,1.316578,,2.287356,0.683087,1.188208,,7689.823651,,381.178923,,,-20.039716
IZMO,File 2 (custom),-14.878661,37.437301,57.718177,0.204155,390916.934878,24243.077906,40.053392,1.263396,,2.191193,0.501216,0.371565,,3501.683783,,290.916935,,,-19.753803
APLLTD,File 1 (vectorbt),-8.712458,30.489947,30.489947,-0.08362,68917.9857,-3885.251787,47.911644,0.859135,,0.494942,-0.313477,-0.442598,,1598.934956,,-31.082014,,,-11.121183
APLLTD,File 2 (custom),-8.391321,30.309773,30.309773,-0.057139,69550.977081,-3806.127865,47.534743,0.922737,,0.496606,-0.182694,-0.106789,,784.957638,,-30.449023,,,-10.923546
MAITHANALL,File 1 (vectorbt),-14.553953,30.282119,41.198752,0.209174,177726.541211,11103.791602,32.368397,1.291066,,2.244882,0.508887,0.797258,,1915.520384,,77.726541,,,-21.421119
MAITHANALL,File 2 (custom),-14.456821,27.993941,33.036987,0.123687,164304.622939,9186.374706,32.200111,1.246962,,2.103398,0.36919,0.174642,,926.012317,,64.304623,,,-20.253043
MANALIPETC,File 1 (vectorbt),-14.493058,35.972452,47.478642,0.092702,154483.315673,6053.701741,40.243844,1.129619,,1.490802,0.277136,0.459663,,2544.283243,,54.483316,,,-20.230197
MANALIPETC,File 2 (custom),-14.995916,34.457552,45.638101,0.049088,140562.424605,4506.936067,40.732214,1.145084,,1.371578,0.201104,0.086622,,1212.395565,,40.562425,,,-21.014276
IOB,File 1 (vectorbt),-12.698375,31.204441,43.484768,0.052865,147589.046614,3172.603108,45.465969,1.098774,,1.27285,0.221683,0.351892,,4196.42921,,47.589047,,,-21.685735
IOB,File 2 (custom),-11.893194,30.119404,41.138448,0.036995,148228.437537,3215.229169,45.191327,1.101514,,1.287642,0.186111,0.109107,,2144.090951,,48.228438,,,-20.570872
OFSS,File 1 (vectorbt),-7.21864,21.404411,32.961128,0.141136,154575.829314,4547.985776,28.242111,1.146765,,1.754715,0.37452,0.606856,,3269.322561,,54.575829,,,-10.684458
OFSS,File 2 (custom),-6.936341,21.085414,32.028851,0.093302,151612.044533,4301.003711,27.996471,1.142598,,1.742666,0.292462,0.214089,,1618.623705,,51.612045,,,-10.355647
IGL,File 1 (vectorbt),-10.250286,18.569525,24.392467,0.162645,214111.890439,7131.993152,33.459418,1.180392,,2.096778,0.431704,0.631425,16.0,4484.522755,,114.11189,16.0,56.25,-20.539004
IGL,File 2 (custom),-7.241885,19.373851,28.569147,0.134163,200978.369251,5939.904074,25.426302,1.172198,,1.993461,0.346136,0.232069,17.0,2572.677766,,100.978369,17.0,47.058824,-12.449343
HDIL,File 1 (vectorbt),-13.865384,37.77144,41.96852,-0.121834,41923.039162,-4839.746736,61.083421,0.871875,,0.37927,-0.299019,-0.432137,,1396.814964,,-58.076961,,,-27.110386
HDIL,File 2 (custom),-13.257396,33.858956,36.114715,-0.087392,41553.231669,-4870.564028,60.084075,0.867132,,0.35667,-0.252721,-0.124239,,673.692405,,-58.446768,,,-25.847567
ROLTA,File 1 (vectorbt),-15.596392,34.855686,56.118443,0.246538,512245.468355,27483.031224,41.044264,1.456504,,2.387703,0.649189,1.126667,15.0,8495.334343,,412.245468,15.0,60.0,-26.218462
ROLTA,File 2 (custom),-14.3241,33.10142,51.633651,0.150283,417153.55885,19822.097428,39.864844,1.393761,,1.97682,0.478692,0.21288,16.0,4672.49626,,317.153559,16.0,56.25,-24.055985
SEMAC,File 1 (vectorbt),-12.335733,,-7.372673,-0.130665,26693.22541,-7330.677459,76.082188,0.554284,,,-0.817058,-0.962253,,1135.419712,,-73.306775,,,-16.397326
SEMAC,File 2 (custom),-11.109214,,-7.237513,-0.087456,30308.126288,-6969.187371,72.323279,0.610832,,,-0.599484,-0.171231,,561.874952,,-69.691874,,,-15.54632
RSWM,File 1 (vectorbt),-9.493153,28.760779,37.625915,0.080093,135647.498797,3240.681709,30.975767,1.137417,,1.319919,0.2449,0.38674,11.0,3443.114052,,35.647499,11.0,36.363636,-11.387554
RSWM,File 2 (custom),-8.996138,29.345023,35.479438,0.111243,181277.209494,6773.100791,30.170175,1.244498,,1.569578,0.349889,0.168662,12.0,2442.588327,,81.277209,12.0,41.666667,-10.553999
HINDOILEXP,File 1 (vectorbt),-14.290208,32.243508,45.421937,-0.037913,64504.504416,-2535.392542,64.448524,,,0.668859,-0.055912,-0.083553,,1872.66022,,-35.495496,,,-20.61379
