symbol,strategy,numba_status,vbt_status,numba_trades,vbt_trades,numba_return,vbt_return,numba_sharpe,vbt_sharpe
APCL,"natr(high, low, close, 14) > 2 AND macd(close, 12, 26, 9) crossover 0",Success,Success,29.0,29.0,-82.888265,-82.781686,-0.860177,-0.98827
APCOTEXIND,"natr(high, low, close, 14) > 2 AND macd(close, 12, 26, 9) crossover 0",Success,Success,52.0,52.0,242.558297,247.311255,0.382824,0.462477
APEX,"natr(high, low, close, 14) > 2 AND macd(close, 12, 26, 9) crossover 0",Success,Success,27.0,27.0,-60.1679,-59.962306,-0.354227,-0.420671
APLAPOLLO,"natr(high, low, close, 14) > 2 AND macd(close, 12, 26, 9) crossover 0",Success,Success,39.0,39.0,25.254147,24.371881,0.189757,0.226306
APLLTD,"natr(high, low, close, 14) > 2 AND macd(close, 12, 26, 9) crossover 0",Success,Success,42.0,42.0,51.392098,19.840353,0.253598,0.203991
APOLLO,"natr(high, low, close, 14) > 2 AND macd(close, 12, 26, 9) crossover 0",Success,Success,27.0,27.0,-24.16559,-32.263071,-0.00478,-0.070252
APOLLOHOSP,"natr(high, low, close, 14) > 2 AND macd(close, 12, 26, 9) crossover 0",Success,Success,78.0,78.0,282.2966,276.388775,0.34678,0.412512
APOLLOPIPE,"natr(high, low, close, 14) > 2 AND macd(close, 12, 26, 9) crossover 0",Success,Success,16.0,16.0,19.763405,21.596822,0.252297,0.315804
APOLLOTYRE,"natr(high, low, close, 14) > 2 AND macd(close, 12, 26, 9) crossover 0",Success,Success,84.0,84.0,90.336859,88.017284,0.222308,0.265169
APOLSINHOT,"natr(high, low, close, 14) > 2 AND macd(close, 12, 26, 9) crossover 0",Success,Success,41.0,41.0,88.525405,118.336579,0.363906,0.496159
APTECHT,"natr(high, low, close, 14) > 2 AND macd(close, 12, 26, 9) crossover 0",Success,Success,78.0,78.0,-47.701277,-51.59787,0.063704,0.066144
APTUS,"natr(high, low, close, 14) > 2 AND macd(close, 12, 26, 9) crossover 0",Success,Success,14.0,14.0,-32.051384,-32.420542,-0.444278,-0.541492
ARCHIDPLY,"natr(high, low, close, 14) > 2 AND macd(close, 12, 26, 9) crossover 0",Success,Success,51.0,51.0,130.191952,125.326138,0.318563,0.379428
ARCHIES,"natr(high, low, close, 14) > 2 AND macd(close, 12, 26, 9) crossover 0",Success,Success,74.0,74.0,-37.718489,-34.740517,0.084425,0.109696
ARE&M,"natr(high, low, close, 14) > 2 AND macd(close, 12, 26, 9) crossover 0",Success,Success,74.0,74.0,331.586553,331.985445,0.388831,0.466306
ARENTERP,"natr(high, low, close, 14) > 2 AND macd(close, 12, 26, 9) crossover 0",Success,Success,20.0,20.0,120.964335,231.683409,0.568107,0.893855
ARIES,"natr(high, low, close, 14) > 2 AND macd(close, 12, 26, 9) crossover 0",Success,Success,52.0,52.0,-21.51218,-18.827429,0.115119,0.146169
ARIHANTCAP,"natr(high, low, close, 14) > 2 AND macd(close, 12, 26, 9) crossover 0",Success,Success,12.0,12.0,-22.766284,-21.96278,-0.149885,-0.167466
ARIHANTSUP,"natr(high, low, close, 14) > 2 AND macd(close, 12, 26, 9) crossover 0",Success,Success,25.0,25.0,-24.845386,-30.029224,-0.003495,-0.041601
ARKADE,"natr(high, low, close, 14) > 2 AND macd(close, 12, 26, 9) crossover 0",Success,Success,3.0,3.0,-4.63908,-7.890232,-0.002235,-0.135804
ARMANFIN,"natr(high, low, close, 14) > 2 AND macd(close, 12, 26, 9) crossover 0",Success,Success,23.0,23.0,173.663698,193.947411,0.539382,0.666444
