Symbol,Source,Avg Losing Trade [%],Avg Winning Trade [%],Benchmark Return [%],Best Trade [%],Calmar Ratio,End Value,Expectancy,Max Drawdown [%],Max Gross Exposure [%],Omega Ratio,Open Trade PnL,Profit Factor,Sharpe Ratio,Sortino Ratio,Start Value,Total Closed Trades,Total Fees Paid,Total Open Trades,Total Return [%],Total Trades,Win Rate [%],Worst Trade [%]
AIRAN,File 2 (custom),-14.084481,33.704069,,34.432631,0.145656,130883.332175,7720.833044,31.201536,,1.527705,,2.166289,0.409533,0.234969,,,388.654227,,30.883332,,,-14.536456
AIROLAM,File 1 (vectorbt),-16.381252,,,-16.381252,-0.263379,83635.112463,-16364.887537,16.667675,,0.42916,,,-0.502759,-0.583303,,,183.618931,,-16.364888,,,-16.381252
AIROLAM,File 2 (custom),-16.265087,,,-16.265087,-0.183169,83574.854331,-16425.145669,16.727582,,0.428074,,,-0.418769,-0.05278,,,83.614384,,-16.425146,,,-16.265087
AJANTPHARM,File 1 (vectorbt),-10.045123,27.353991,,31.442991,-0.040206,72962.612224,-1689.836736,46.677422,,0.9637,,0.754256,-0.075838,-0.11463,,,2700.959386,,-27.037388,,,-17.572912
AJANTPHARM,File 2 (custom),-9.768146,27.426464,,31.51138,-0.027132,73625.179031,-1648.426311,46.531569,,0.965245,,0.759618,-0.060381,-0.030461,,,1347.923286,,-26.374821,,,-17.128087
AJAXENGG,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
AJAXENGG,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
AJMERA,File 1 (vectorbt),-11.512288,44.506022,,44.506022,-0.099881,54238.222759,-5084.641916,54.867375,,0.799238,,0.325215,-0.364492,-0.553294,,,1237.394145,,-45.761777,,,-14.01195
AJMERA,File 2 (custom),-11.360203,44.56136,,44.56136,-0.069764,54131.033238,-5096.551862,54.879038,,0.798197,,0.323345,-0.304708,-0.134209,,,593.68162,,-45.868967,,,-13.898151
AJOONI,File 1 (vectorbt),-13.105896,32.67214,,32.67214,0.303559,115273.272373,7636.636186,17.051564,,1.263201,,1.879481,0.396296,0.749093,,,480.568027,,15.273272,,,-13.105896
AJOONI,File 2 (custom),-12.993003,32.739301,,32.739301,0.203972,115031.640432,7515.820216,17.122007,,1.259534,,1.861787,0.326147,0.190277,,,247.751519,,15.03164,,,-12.993003
AKASH,File 1 (vectorbt),-12.600496,28.902384,,28.902384,0.235505,112651.030843,6325.515422,13.682371,,1.215397,,1.779846,0.318796,0.477762,,,470.411173,,12.651031,,,-12.600496
AKASH,File 2 (custom),-12.488108,25.594294,,25.594294,0.12182,109461.890569,4730.945284,13.754885,,1.171955,,1.596261,0.215503,0.087374,,,234.962319,,9.461891,,,-12.488108
AKG,File 1 (vectorbt),-21.448159,51.480301,,55.168345,0.996349,180067.372036,26689.124012,22.049017,,1.680762,,2.63057,0.935099,2.301139,,,1033.980079,,80.067372,,,-21.448159
AKG,File 2 (custom),-21.326932,51.528673,,55.213032,0.660586,179441.187455,26480.395818,22.105206,,1.67653,,2.618014,0.774617,0.700681,,,556.042125,,79.441187,,,-21.326932
AKI,File 1 (vectorbt),-7.037775,,,-7.037775,-0.543334,92969.255836,-7030.744164,8.661574,,0.388539,,,-0.935788,-1.034147,,,192.962418,,-7.030744,,,-7.037775
AKI,File 2 (custom),-6.930944,,,-6.930944,-0.378935,92883.920362,-7116.079638,8.745229,,0.385519,,,-0.785366,-0.17212,,,92.965413,,-7.11608,,,-6.930944
AKSHAR,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
AKSHAR,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
AKSHARCHEM,File 1 (vectorbt),-6.39096,41.038815,,41.038815,0.464273,131995.704679,15997.85234,10.946262,,2.325813,,6.011407,0.522749,1.950772,,,419.258969,,31.995705,,,-6.39096
AKSHARCHEM,File 2 (custom),-6.284775,41.097617,,41.097617,0.315955,131688.758767,15844.379384,10.925604,,2.314329,,5.931618,0.432611,0.255587,,,224.578287,,31.688759,,,-6.284775
AKSHOPTFBR,File 1 (vectorbt),-14.359433,,,-10.220955,-0.119399,18096.063752,-7445.812386,83.540535,,0.690395,,,-0.672345,-0.887362,,,1016.527198,,-81.903936,,,-19.222199
AKSHOPTFBR,File 2 (custom),-14.159134,,,-10.110944,-0.083676,18149.724666,-7440.934121,83.491005,,0.690723,,,-0.557863,-0.227497,,,471.433882,,-81.850275,,,-19.103195
AKUMS,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
AKUMS,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
AKZOINDIA,File 1 (vectorbt),-7.782117,26.452986,,48.928286,0.138685,154686.641445,9114.440241,31.403695,,1.105084,,2.707368,0.349826,0.54848,,,1465.073595,,54.686641,,,-10.675514
AKZOINDIA,File 2 (custom),-7.674543,26.52636,,48.979207,0.09394,153414.717474,8902.452912,31.186088,,1.103948,,2.680869,0.287911,0.246329,,,750.491377,,53.414717,,,-10.565049
ALANKIT,File 1 (vectorbt),-12.214289,26.817432,,26.817432,-0.163115,50622.304375,-6172.211953,58.583934,,0.836896,,0.275025,-0.382178,-0.533076,,,1197.787509,,-49.377696,,,-19.090772
ALANKIT,File 2 (custom),-12.102287,26.890441,,26.890441,-0.114933,50265.056368,-6216.867954,58.87504,,0.835058,,0.271912,-0.321584,-0.15327,,,572.562264,,-49.734944,,,-18.9719
ALBERTDAVD,File 1 (vectorbt),-10.745615,27.89453,,39.925715,0.258325,147045.344749,7840.890791,25.124454,,1.227289,,2.011106,0.47471,0.785022,,,1614.280332,,47.045345,,,-17.702955
ALBERTDAVD,File 2 (custom),-10.63508,27.966464,,39.98563,0.173154,146035.498651,7672.583109,25.157814,,1.22374,,1.987354,0.389713,0.235303,,,825.926525,,46.035499,,,-17.58547
ALEMBICLTD,File 1 (vectorbt),-11.838649,36.607257,,54.212125,0.002315,103257.531256,191.619486,69.60996,,1.045645,,1.01633,0.083718,0.125811,,,4420.802753,,3.257531,,,-17.137947
ALEMBICLTD,File 2 (custom),-11.606623,35.780334,,49.807004,0.00012,100240.242079,14.131887,69.438208,,1.039637,,1.001247,0.060741,0.026372,,,2147.97228,,0.240242,,,-17.021026
ALICON,File 1 (vectorbt),-10.253875,42.785487,,54.721277,0.251613,238448.484636,15383.16496,41.007845,,1.221129,,2.165183,0.55051,0.940777,,,3816.759671,,138.448485,,,-12.329753
ALICON,File 2 (custom),-10.143832,42.842544,,54.76641,0.168542,236039.834594,15115.537177,41.11761,,1.219033,,2.145212,0.453657,0.348663,,,1963.817491,,136.039835,,,-12.217636
ALIVUS,File 1 (vectorbt),-11.596593,27.796688,,27.796688,0.218865,112966.879867,6483.439934,21.587048,,1.208078,,1.87602,0.388607,0.602075,,,468.518154,,12.96688,,,-11.596593
ALIVUS,File 2 (custom),-11.485208,27.86872,,27.86872,0.147132,112699.606545,6349.803272,21.57695,,1.205072,,1.857532,0.318833,0.149445,,,239.550601,,12.699607,,,-11.485208
ALKALI,File 1 (vectorbt),-13.355861,37.745579,,41.40442,-0.041942,80192.977689,-2475.877789,46.293699,,0.953577,,0.703592,-0.066882,-0.115657,,,1229.554128,,-19.807022,,,-15.801563
ALKALI,File 2 (custom),-13.242718,37.333212,,40.513937,-0.030755,79083.424829,-2614.571896,46.459691,,0.947544,,0.686958,-0.063028,-0.029277,,,600.661576,,-20.916575,,,-15.685977
ALKEM,File 1 (vectorbt),-6.904053,14.610334,,15.381206,-0.116164,79402.383914,-2288.62401,30.242091,,0.804206,,0.569705,-0.348139,-0.420088,,,1708.679042,,-20.597616,,,-13.063105
ALKEM,File 2 (custom),-6.66031,14.695538,,15.46564,-0.080523,79763.519858,-2248.497794,29.698687,,0.804935,,0.567909,-0.286554,-0.081103,,,831.413518,,-20.23648,,,-12.950255
ALKYLAMINE,File 1 (vectorbt),-13.183183,22.511155,,22.511155,-0.082207,50650.582497,-7049.916786,62.127914,,0.876462,,0.206589,-0.219423,-0.30544,,,931.30103,,-49.349418,,,-32.036267
ALKYLAMINE,File 2 (custom),-12.785825,22.588467,,22.588467,-0.056133,51806.372378,-6884.803946,61.262628,,0.880388,,0.212719,-0.177222,-0.065404,,,445.457354,,-48.193628,,,-30.330338
ALLCARGO,File 1 (vectorbt),-10.219955,31.370638,,31.370638,-0.110012,44407.118056,-5053.898359,55.592882,,0.838802,,0.260389,-0.376309,-0.506761,,,1529.470739,,-55.592882,,,-18.357431
ALLCARGO,File 2 (custom),-9.099566,31.439099,,31.439099,-0.073396,49420.786238,-4598.110342,50.579214,,0.857493,,0.282252,-0.284336,-0.141658,,,763.663818,,-50.579214,,,-11.352751
ALLDIGI,File 1 (vectorbt),-11.563792,31.904856,,48.848037,0.054566,141935.862232,4193.586223,50.493147,,1.155591,,1.737685,0.250436,0.392938,,,1676.523408,,41.935862,,,-17.23963
ALLDIGI,File 2 (custom),-11.257203,30.631317,,43.53317,0.033602,136992.665562,3699.266556,50.618231,,1.144706,,1.664136,0.194134,0.080018,,,838.43832,,36.992666,,,-17.122608
ALMONDZ,File 1 (vectorbt),-16.685083,45.781452,,58.456256,0.269194,376926.27307,25175.115734,49.077674,,1.372197,,2.051541,0.63931,1.251875,,,5840.869688,,276.926273,,,-25.45484
ALMONDZ,File 2 (custom),-16.489711,44.509758,,58.497659,0.172985,354380.582325,23125.507484,49.205374,,1.356844,,2.01666,0.51417,0.370757,,,2911.592108,,254.380582,,,-25.32961
ALOKINDS,File 1 (vectorbt),,31.74459,,37.880336,3.337155,173107.097768,36553.548884,,,4.563837,,,1.470474,4.488531,,,548.86574,,73.107098,,,25.608844
ALOKINDS,File 2 (custom),0.0,31.812677,,37.942293,2.238767,172666.488472,36333.244236,,,4.547247,,,1.220482,0.510612,,,310.609454,,72.666488,,,25.683061
ALPA,File 1 (vectorbt),-12.290784,32.597859,,43.599926,0.037364,120139.904046,2517.488006,43.029722,,1.12918,,1.222361,0.181477,0.296029,,,2205.667912,,20.139904,,,-15.723275
ALPA,File 2 (custom),-12.012258,32.106414,,43.65617,0.024273,118733.133822,2341.641728,42.673182,,1.124033,,1.211273,0.144995,0.057264,,,1102.447765,,18.733134,,,-15.607767
ALPHAGEO,File 1 (vectorbt),-12.069893,39.738904,,54.730217,-0.016938,89177.54045,-1352.807444,56.187696,,1.010465,,0.798741,0.016881,0.02738,,,1073.637198,,-10.82246,,,-14.310031
ALPHAGEO,File 2 (custom),-11.804478,37.306425,,49.790181,-0.014752,86619.921523,-1672.50981,55.890842,,1.000516,,0.749727,0.000693,0.000308,,,532.21467,,-13.380078,,,-13.274595
ALPSINDUS,File 1 (vectorbt),-16.709074,37.699259,,37.699259,-0.129636,14526.299708,-6574.900022,85.757099,,0.544633,,0.130668,-0.772284,-0.953709,,,1068.90513,,-85.4737,,,-32.646107
ALPSINDUS,File 2 (custom),-14.675402,37.761397,,37.761397,-0.082757,19245.706741,-6211.868712,81.12957,,0.576437,,0.156202,-0.596944,-0.179175,,,557.551995,,-80.754293,,,-30.173491
AMBER,File 1 (vectorbt),-11.531905,25.264628,,25.264628,-0.206259,59744.986087,-5750.716273,47.237881,,0.621124,,0.254136,-0.643391,-0.896326,,,1017.125991,,-40.255014,,,-18.976635
AMBER,File 2 (custom),-11.420584,25.339189,,25.339189,-0.143789,60166.573579,-5690.489489,46.893718,,0.61804,,0.252489,-0.539061,-0.18378,,,479.380317,,-39.833426,,,-18.857877
AMBICAAGAR,File 1 (vectorbt),-17.048379,44.249795,,47.569199,0.070364,118018.355176,3603.671035,48.227775,,1.094943,,1.243027,0.252329,0.467456,,,1265.828879,,18.018355,,,-24.157377
AMBICAAGAR,File 2 (custom),-16.922746,42.22367,,47.621478,0.038071,114000.581883,2800.116377,48.304647,,1.08596,,1.193338,0.190456,0.187035,,,627.946681,,14.000582,,,-24.033443
AMBIKCO,File 1 (vectorbt),-8.519342,31.117596,,62.819332,0.488326,260417.958587,17824.217621,17.766171,,1.575204,,3.048097,0.666593,1.330365,,,3709.88771,,160.417959,,,-12.211437
AMBIKCO,File 2 (custom),-8.210826,30.726311,,60.556378,0.325262,256077.558006,17341.95089,17.848578,,1.568775,,3.042982,0.548603,0.268592,,,1905.335712,,156.077558,,,-11.318388
AMBUJACEM,File 1 (vectorbt),-7.068491,18.564098,,21.392384,-0.078631,65669.472568,-1806.869865,43.310685,,0.931714,,0.586049,-0.180102,-0.24003,,,2825.82994,,-34.330527,,,-10.016642
AMBUJACEM,File 2 (custom),-6.961629,18.645352,,21.470813,-0.056263,64479.815559,-1869.483392,43.81787,,0.927734,,0.572989,-0.158273,-0.077196,,,1381.97367,,-35.520184,,,-9.906835
AMDIND,File 1 (vectorbt),-14.266959,49.284832,,61.247288,-0.020486,87819.524438,-1522.559445,54.61014,,1.014969,,0.880022,0.025236,0.040306,,,1784.940621,,-12.180476,,,-16.722081
AMDIND,File 2 (custom),-14.075856,49.335397,,61.285902,-0.014371,87633.284866,-1545.839392,54.71531,,1.014295,,0.878309,0.020039,0.009065,,,888.020728,,-12.366715,,,-16.605575
AMJLAND,File 1 (vectorbt),-15.290062,45.683849,,53.836502,-0.084207,34931.388366,-4066.788227,73.131801,,0.865787,,0.443112,-0.239351,-0.35321,,,1635.680729,,-65.068612,,,-29.41298
AMJLAND,File 2 (custom),-13.925056,43.147741,,53.882519,-0.054605,39559.487424,-3777.532036,69.50338,,0.877025,,0.476296,-0.182129,-0.078761,,,862.640045,,-60.440513,,,-24.384239
AMNPLST,File 1 (vectorbt),-9.103473,,,-9.103473,-0.540384,90905.621564,-9094.378436,15.273923,,0.68185,,,-0.506115,-0.685676,,,190.896718,,-9.094378,,,-9.103473
AMNPLST,File 2 (custom),-8.994578,,,-8.994578,-0.37957,90834.010386,-9165.989614,15.334132,,0.679624,,,-0.424956,-0.135052,,,90.811295,,-9.16599,,,-8.994578
AMRUTANJAN,File 1 (vectorbt),-9.815797,27.817696,,35.896993,0.035584,115853.072368,1321.089364,39.264318,,1.06189,,1.149863,0.169435,0.278298,,,3099.696608,,15.853072,,,-17.2193
AMRUTANJAN,File 2 (custom),-9.706191,27.889706,,35.960932,0.022452,114504.745009,1208.728751,39.446909,,1.059883,,1.136961,0.136458,0.105558,,,1547.103252,,14.504745,,,-17.102298
ANANDRATHI,File 1 (vectorbt),-7.471172,21.943254,,25.916578,0.936718,137407.654332,12469.218111,15.077223,,1.284201,,4.375258,0.836203,1.349636,,,770.3309,,37.407654,,,-7.471172
ANANDRATHI,File 2 (custom),-7.363908,22.021133,,25.990487,0.62845,136814.131407,12271.377136,14.979256,,1.282007,,4.32696,0.691086,0.554036,,,400.560645,,36.814131,,,-7.363908
ANANTRAJ,File 1 (vectorbt),-11.958703,34.973582,,46.56606,0.258807,329569.802731,16397.843052,38.124687,,1.327033,,3.214888,0.576572,0.93149,,,3981.191562,,229.569803,,,-16.112674
ANANTRAJ,File 2 (custom),-11.846956,34.882539,,46.619341,0.17184,322048.673497,15860.619535,38.281757,,1.321361,,3.143984,0.47177,0.226773,,,2079.641954,,222.048673,,,-15.996777
ANDHRAPAP,File 1 (vectorbt),-11.215623,21.352005,,21.352005,-0.122957,36791.394854,-5746.236831,63.208605,,0.795068,,0.130232,-0.37715,-0.509456,,,1284.539011,,-63.208605,,,-15.136438
ANDHRAPAP,File 2 (custom),-10.397203,21.430475,,21.430475,-0.083631,39440.124026,-5505.44327,60.559876,,0.808613,,0.143155,-0.289652,-0.103033,,,654.67479,,-60.559876,,,-15.021517
ANDHRSUGAR,File 1 (vectorbt),-11.915024,31.443048,,42.723331,-0.088769,29899.12074,-3186.403603,75.676939,,0.821351,,0.351214,-0.365878,-0.494303,,,1895.009123,,-70.100879,,,-18.19353
ANDHRSUGAR,File 2 (custom),-10.739452,31.511437,,42.780451,-0.056249,36303.769165,-2895.28322,70.210025,,0.854718,,0.414471,-0.24174,-0.097623,,,1023.396263,,-63.696231,,,-18.075554
ANGELONE,File 1 (vectorbt),-10.146232,32.853819,,41.73384,0.605995,169431.484404,11571.914067,,,1.274123,,2.500221,0.741542,1.316146,,,1715.568904,,69.431484,,,-10.618363
ANGELONE,File 2 (custom),-10.036295,32.920798,,41.791948,0.398842,167606.974497,11267.829083,,,1.269851,,2.463412,0.608565,0.547876,,,882.822673,,67.606974,,,-10.507955
ANIKINDS,File 1 (vectorbt),-11.433084,54.275802,,87.149883,-0.024348,85483.431755,-1451.656824,57.00549,,1.008896,,0.879931,0.014875,0.025282,,,2444.664825,,-14.516568,,,-17.701288
ANIKINDS,File 2 (custom),-10.414016,49.825438,,81.655263,-0.015962,86639.122753,-1336.087725,55.036562,,1.010845,,0.879616,0.015071,0.007789,,,1201.970505,,-13.360877,,,-17.583804
ANMOL,File 1 (vectorbt),-9.686188,,,-7.159665,-0.409831,66354.996217,-8411.250946,33.645004,,0.187781,,,-1.748055,-1.803398,,,633.234373,,-33.645004,,,-15.694418
ANMOL,File 2 (custom),-9.192393,,,-6.808492,-0.28808,67234.682799,-8191.3293,32.765317,,0.208753,,,-1.406037,-0.337712,,,302.512389,,-32.765317,,,-15.578939
ANTGRAPHIC,File 1 (vectorbt),-24.566653,25.574326,,25.574326,-0.176587,6040.384506,-9395.961549,93.999566,,1.099856,,0.016086,0.195335,0.302618,,,536.588916,,-93.959615,,,-75.14995
ANTGRAPHIC,File 2 (custom),-21.167473,22.509249,,22.509249,-0.103459,11455.196556,-8854.480344,89.127782,,1.120104,,0.026661,0.193705,0.112877,,,261.890715,,-88.544803,,,-56.978839
ANUHPHR,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
ANUHPHR,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
ANUP,File 1 (vectorbt),,32.0608,,35.689994,2.038841,303683.083941,50920.770985,14.504648,,1.805605,,,1.35114,2.851778,,,1463.8875,,203.683084,,,29.704442
ANUP,File 2 (custom),0.0,31.646176,,33.824559,1.321774,297117.500011,49279.375003,14.500134,,1.79189,,,1.108336,0.864452,,,820.894892,,197.1175,,,29.774568
ANURAS,File 1 (vectorbt),,27.293047,,27.293047,5.662539,127265.781144,27265.781144,1.534796,,15.378149,,,1.355805,9.383266,,,227.293274,,27.265781,,,27.293047
ANURAS,File 2 (custom),0.0,27.365581,,27.365581,3.839328,127059.259688,27059.259688,1.531884,,15.307595,,,1.124697,0.545472,,,126.995023,,27.05926,,,27.365581
APARINDS,File 1 (vectorbt),-9.539119,26.527307,,33.362889,0.020736,118462.567597,1230.83784,57.896105,,1.069458,,1.208311,0.154603,0.239082,,,2677.018977,,18.462568,,,-11.531508
APARINDS,File 2 (custom),-9.148208,26.600607,,33.42936,0.014849,119055.009927,1270.333995,57.363719,,1.070718,,1.219048,0.130722,0.073159,,,1344.855689,,19.05501,,,-11.35249
APCL,File 1 (vectorbt),-11.88624,,,-9.960322,-0.163197,77624.257089,-11187.871456,27.201806,,0.770584,,,-0.425787,-0.533061,,,350.005513,,-22.375743,,,-13.812157
APCL,File 2 (custom),-11.774565,,,-9.850572,-0.113662,77515.60744,-11242.19628,27.301965,,0.769271,,,-0.35597,-0.108661,,,163.564365,,-22.484393,,,-13.698559
APCOTEXIND,File 1 (vectorbt),-11.323895,27.786732,,31.524314,-0.079683,54613.912119,-4126.007989,60.426955,,0.90746,,0.422914,-0.205419,-0.312512,,,1478.104335,,-45.386088,,,-22.650887
APCOTEXIND,File 2 (custom),-10.177276,27.858774,,31.592621,-0.047249,60524.25495,-3588.704095,59.019657,,0.927079,,0.477154,-0.133036,-0.072754,,,787.495615,,-39.475745,,,-16.766733
APEX,File 1 (vectorbt),-12.842258,35.206615,,35.206615,0.182014,117829.720209,8914.860105,17.260271,,1.198019,,2.389752,0.29743,0.520102,,,392.189085,,17.82972,,,-12.842258
APEX,File 2 (custom),-12.004474,35.271244,,35.271244,0.129956,118558.069208,9279.034604,17.240972,,1.20513,,2.527753,0.25528,0.128877,,,206.220641,,18.558069,,,-12.004474
APLAPOLLO,File 1 (vectorbt),-9.295534,26.077451,,32.640602,0.028662,108303.552627,518.972039,30.509573,,1.061474,,1.062957,0.134583,0.215206,,,3948.15809,,8.303553,,,-12.580255
APLAPOLLO,File 2 (custom),-9.186448,26.1512,,32.707794,0.016066,106819.596821,426.224801,31.02068,,1.057259,,1.051795,0.104356,0.062702,,,1958.817502,,6.819597,,,-12.467887
APLLTD,File 1 (vectorbt),-8.647827,30.240183,,30.240183,-0.081175,69120.136766,-3859.982904,47.928748,,0.921921,,0.494517,-0.219413,-0.3064,,,1605.931,,-30.879863,,,-11.034369
APLLTD,File 2 (custom),-8.391321,30.309773,,30.309773,-0.055911,69550.977081,-3806.127865,47.534743,,0.922737,,0.496606,-0.180692,-0.104462,,,784.957638,,-30.449023,,,-10.923546
APOLLO,File 1 (vectorbt),-10.690798,,,-9.090628,-0.207053,63628.733016,-9092.816746,41.450565,,0.580808,,,-0.7202,-0.945235,,,651.810588,,-36.371267,,,-12.168622
APOLLO,File 2 (custom),-10.431733,,,-8.981746,-0.144566,63845.242426,-9038.689394,41.251016,,0.58252,,,-0.596109,-0.191636,,,307.732603,,-36.154758,,,-11.462328
APOLLOHOSP,File 1 (vectorbt),-8.09551,33.144592,,56.318997,0.281887,328665.376775,14291.586048,24.346361,,1.299956,,1.963479,0.545034,0.909741,,,9672.451103,,228.665377,,,-20.946681
APOLLOHOSP,File 2 (custom),-7.987623,32.890901,,56.362534,0.186883,318814.971779,13675.935736,24.436339,,1.292905,,1.939317,0.444317,0.234103,,,4815.178886,,218.814972,,,-20.825955
APOLLOPIPE,File 1 (vectorbt),-10.056256,24.025198,,24.161612,0.66293,138315.451509,12771.81717,13.321413,,1.412471,,4.072337,0.662093,1.206873,,,709.962154,,38.315452,,,-10.056256
APOLLOPIPE,File 2 (custom),-9.946409,24.100997,,24.237275,0.446592,137664.033869,12554.677956,13.270998,,1.407608,,4.003436,0.545136,0.314116,,,372.412697,,37.664034,,,-9.946409
APOLLOTYRE,File 1 (vectorbt),-9.93335,26.44723,,34.788193,-0.057716,50877.844823,-3070.134699,64.116422,,0.869793,,0.501134,-0.234759,-0.331371,,,2112.603297,,-49.122155,,,-22.114818
APOLLOTYRE,File 2 (custom),-9.607497,26.520609,,34.85324,-0.039529,51740.773581,-3016.201651,63.412783,,0.872888,,0.506695,-0.190337,-0.072963,,,1039.678627,,-48.259226,,,-21.992925
APOLSINHOT,File 1 (vectorbt),-11.057738,23.103833,,29.96726,0.032675,106265.166483,1253.033297,28.237312,,1.076649,,1.155679,0.135595,0.209869,,,1134.591114,,6.265166,,,-12.768977
APOLSINHOT,File 2 (custom),-10.946891,23.180552,,30.037123,0.021069,105853.811194,1170.762239,28.259193,,1.073901,,1.145602,0.108807,0.048335,,,566.773212,,5.853811,,,-12.656421
APTECHT,File 1 (vectorbt),-11.833383,36.035634,,62.498964,0.096307,200996.678043,6498.847443,48.268099,,1.200033,3513.9664,1.505825,0.356007,0.591045,,,5217.583893,,100.996678,,,-19.281121
APTECHT,File 2 (custom),-11.667269,36.099435,,62.536328,0.064778,199024.727495,6369.686963,48.490025,,1.197681,3479.423049,1.49541,0.292933,0.153608,,,2552.064411,,99.024727,,,-18.671627
APTUS,File 1 (vectorbt),-10.152511,,,-8.139706,-0.317122,80092.802683,-9648.246721,25.676053,,0.714019,-610.703874,,-0.680973,-0.947982,,,437.001125,,-19.907197,,,-12.165316
APTUS,File 2 (custom),-10.042568,,,-8.031774,-0.222326,79992.430821,-9699.341938,25.756549,,0.712238,-608.885302,,-0.570394,-0.280129,,,168.171731,,-20.007569,,,-12.053362
ARCHIDPLY,File 1 (vectorbt),-12.50937,70.935576,,70.935576,-0.053255,76640.640828,-3337.05131,44.184745,,,,0.701532,-0.01891,-0.031615,,,1380.437205,,-23.359359,,,-15.541858
ARCHIDPLY,File 2 (custom),-12.315907,70.964512,,70.964512,-0.036873,76575.36761,-3346.376056,44.362207,,,,0.701001,-0.015521,-0.010413,,,680.210986,,-23.424632,,,-15.426531
ARCHIES,File 1 (vectorbt),-13.102488,33.341073,,33.341073,-0.13585,10504.868269,-4710.270091,91.69828,,0.826228,,0.059228,-0.470818,-0.704171,,,1370.983462,,-89.495132,,,-19.941329
ARCHIES,File 2 (custom),-12.975093,33.407566,,33.407566,-0.096087,10380.491683,-4716.816227,91.796428,,0.825194,,0.058477,-0.393827,-0.252419,,,638.383258,,-89.619508,,,-19.560522
