symbol,status,load_time_s,indicator_calc_time_s,signal_gen_time_s,portfolio_sim_time_s,total_symbol_time_s,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
SRF,Success,0.005039622999902349,0.006768303999706404,0.0005122629991092253,0.02616214799854788,0.03861276599855046,1999-01-01 00:00:00,2025-03-06 00:00:00,6490 days 00:00:00,100000.0,161050.679707,61.05068,138327.184466,100.0,4819.112255,35.095107,3665 days 00:00:00,18,18,0,0.0,38.888889,37.748737,-20.854946,24.188941,-8.8596,40 days 00:00:00,20 days 21:49:05,1.465101,3391.704428,0.260945,0.0774,1.158403,0.431672
KICL,Success,0.0027082730011898093,0.0057934680007747374,0.0005636010027956218,0.02647518300000229,0.03568025899949134,2011-01-25 00:00:00,2025-03-06 00:00:00,3454 days 00:00:00,100000.0,146161.445498,46.161445,364.284494,100.0,1931.30095,50.786192,2520 days 00:00:00,13,13,0,0.0,38.461538,41.158965,-12.180834,26.526686,-9.358243,28 days 04:48:00,18 days 15:00:00,1.833518,3550.880423,0.332628,0.080579,1.201782,0.545498
JBCHEPHARM,Success,0.004950178001308814,0.006191062999278074,0.0005493729986483231,0.027432216000306653,0.039259045999642694,1999-01-01 00:00:00,2025-03-06 00:00:00,6448 days 00:00:00,100000.0,291872.81433,191.872814,13860.105217,100.0,9357.121753,44.186778,2322 days 00:00:00,22,22,0,0.0,40.909091,91.790794,-19.542369,33.385506,-10.324551,54 days 10:40:00,40 days 14:46:09,1.658929,8721.49156,0.400263,0.141468,1.161895,0.653094
REFEX,Success,0.0029608799995912705,0.006018914999003755,0.00045718100227531977,0.02623302599749877,0.03580139200130361,2009-12-03 00:00:00,2025-03-06 00:00:00,3532 days 00:00:00,100000.0,82974.37648,-17.025624,6596.057208,100.0,2022.906475,61.759994,1831 days 00:00:00,12,12,0,0.0,25.0,59.09196,-21.707563,46.053163,-13.532621,58 days 16:00:00,26 days 05:20:00,0.843439,-1418.80196,0.061078,-0.03093,1.025513,0.096906
VIKASECO,Success,0.003435573999013286,0.006564135997905396,0.0004420449986355379,0.025752370998816332,0.03639897099856171,2011-12-12 00:00:00,2025-03-07 00:00:00,3263 days 00:00:00,100000.0,90711.367043,-9.288633,-9.871169,100.0,459.950687,47.489913,2250 days 00:00:00,3,3,0,0.0,33.333333,42.471714,-29.093695,42.471714,-19.65989,8 days 00:00:00,19 days 00:00:00,0.744194,-3096.210986,-0.026428,-0.022838,0.962371,-0.031368
VESUVIUS,Success,0.005167762999917613,0.006142604997876333,0.0005466920010803733,0.0268828289990779,0.03888537899911171,1999-01-01 00:00:00,2025-03-06 00:00:00,6456 days 00:00:00,100000.0,142537.903313,42.537903,5291.721202,100.0,3178.802217,42.841127,2588 days 00:00:00,13,13,0,0.0,38.461538,34.23098,-19.314053,29.128976,-10.772854,54 days 14:24:00,142 days 00:00:00,1.394517,3272.146409,0.199814,0.047246,1.066713,0.306275
SURANAT&P,Success,0.004479175000597024,0.005862201996933436,0.0005601450029644184,0.025921660002495628,0.03695460299786646,2002-07-01 00:00:00,2025-03-06 00:00:00,5519 days 00:00:00,100000.0,149334.512293,49.334512,1180.151659,100.0,2793.339621,48.295767,2718 days 00:00:00,12,12,0,0.0,33.333333,78.485831,-23.514842,52.839739,-14.581553,93 days 18:00:00,30 days 15:00:00,1.348381,4111.209358,0.229058,0.055649,1.108585,0.362254
GOLDIAM,Success,0.0042750249995151535,0.0062597969990747515,0.0004459119991224725,0.025157793999824207,0.03636936000111746,2005-08-29 00:00:00,2025-03-06 00:00:00,4792 days 00:00:00,100000.0,148661.98313,48.661983,2777.127926,100.0,3566.595689,44.013973,1249 days 00:00:00,11,10,1,-13767.822178,40.0,39.849703,-13.181495,36.773187,-11.989096,86 days 18:00:00,17 days 16:00:00,1.463142,6242.980531,0.252731,0.069664,1.124745,0.39901
TRENT,Success,0.004224610998790013,0.006666919001872884,0.00044556300053955056,0.025226452999049798,0.036724466997839045,2004-06-07 00:00:00,2025-03-06 00:00:00,5134 days 00:00:00,100000.0,179586.122205,79.586122,20596.06042,100.0,2978.330834,38.340659,3605 days 00:00:00,13,13,0,0.0,38.461538,32.865334,-9.553223,26.863206,-7.229758,78 days 19:12:00,25 days 00:00:00,2.224341,6122.0094,0.373347,0.110857,1.178919,0.633481
DHANUKA,Success,0.0028972370018891525,0.005989582998154219,0.0005406460004451219,0.026134427997021703,0.03569457999765291,2011-06-29 00:00:00,2025-03-06 00:00:00,3385 days 00:00:00,100000.0,95482.928325,-4.517072,1228.972443,100.0,1570.077687,27.30822,1244 days 00:00:00,9,9,0,0.0,33.333333,27.909785,-19.913527,22.052667,-10.011982,29 days 08:00:00,14 days 04:00:00,0.919653,-501.896853,0.010907,-0.018206,1.007576,0.015034
CAREERP,Success,0.002768651997030247,0.005817552999360487,0.0005324830017343629,0.025376380999659887,0.034653695998713374,2011-11-16 00:00:00,2025-03-06 00:00:00,3292 days 00:00:00,100000.0,161504.643742,61.504644,30.220518,100.0,1857.617394,28.846972,1786 days 00:00:00,8,8,0,0.0,37.5,65.454626,-14.301099,41.827031,-10.363319,52 days 16:00:00,24 days 14:24:00,1.996731,7688.080468,0.372769,0.18923,1.226744,0.657763
CINEVISTA,Success,0.005186813999898732,0.006304272999841487,0.000446848996944027,0.025446769999689423,0.03763873999923817,2000-05-03 00:00:00,2025-03-06 00:00:00,5484 days 00:00:00,100000.0,13941.219187,-86.058781,-95.280566,100.0,1062.477494,90.248414,4313 days 00:00:00,13,13,0,0.0,23.076923,55.685678,-78.921119,44.690683,-21.843577,20 days 00:00:00,18 days 12:00:00,0.377017,-6619.906216,-0.220626,-0.136184,0.813054,-0.249454
AXISCADES,Success,0.004890767999313539,0.0066767810021701735,0.00045857900113333017,0.02566126300007454,0.03783365399795002,2001-01-08 00:00:00,2025-03-06 00:00:00,5651 days 00:00:00,100000.0,125590.149396,25.590149,983.333333,100.0,2612.813847,55.328123,5347 days 00:00:00,11,11,0,0.0,36.363636,61.451573,-27.679724,47.925868,-17.162202,45 days 18:00:00,23 days 13:42:51,1.162963,2326.377218,0.170468,0.026796,1.097426,0.270107
ICIL,Success,0.004639929000404663,0.006067395999707514,0.0005476529986481182,0.02636449900091975,0.03776285500134691,2005-09-12 00:00:00,2025-03-06 00:00:00,4377 days 00:00:00,100000.0,99747.591873,-0.252408,3201.169591,100.0,1598.41511,36.504753,1614 days 00:00:00,7,7,0,0.0,28.571429,38.414891,-14.90346,36.585247,-11.736449,25 days 12:00:00,35 days 00:00:00,0.996491,-36.058304,0.078633,-0.000577,1.050352,0.122733
FINPIPE,Success,0.005128794000484049,0.005860410998138832,0.0005424190021585673,0.02618845300094108,0.03786130200023763,1999-01-01 00:00:00,2025-03-06 00:00:00,6468 days 00:00:00,100000.0,145047.83539,45.047835,12012.751678,100.0,3184.757888,48.917483,2366 days 00:00:00,14,14,0,0.0,35.714286,41.919289,-19.656516,31.034956,-10.147285,33 days 14:24:00,22 days 13:20:00,1.454723,3217.702528,0.239097,0.043355,1.159469,0.360251
FOSECOIND,Success,0.005395603002398275,0.005966351000097347,0.0004757959977723658,0.026521996998781106,0.03849581300164573,1999-01-01 00:00:00,2025-03-06 00:00:00,6315 days 00:00:00,100000.0,570186.023908,470.186024,1968.975517,100.0,10063.07011,22.575375,1707 days 00:00:00,19,19,0,0.0,57.894737,36.914351,-11.461662,25.68907,-9.010683,52 days 00:00:00,35 days 03:00:00,3.45128,24746.632837,0.713664,0.468882,1.340963,1.209901
JKCEMENT,Success,0.004302198998630047,0.006590593002329115,0.0004386929977044929,0.02536901599887642,0.03683948300022166,2006-03-14 00:00:00,2025-03-06 00:00:00,4691 days 00:00:00,100000.0,182489.728511,82.489729,2797.170418,100.0,4056.287331,27.449761,2078 days 00:00:00,15,14,1,1558.729156,42.857143,32.543903,-12.534863,23.544248,-7.995672,34 days 08:00:00,13 days 12:00:00,1.926462,5780.785668,0.499996,0.17456,1.31773,0.820698
TIRUMALCHM,Success,0.0048149370013561565,0.005997895998007152,0.0005914889989071526,0.02599250899947947,0.037535462997766444,1999-01-01 00:00:00,2025-03-06 00:00:00,6277 days 00:00:00,100000.0,256930.37997,156.93038,5548.699897,100.0,6047.996867,33.216912,2224 days 00:00:00,16,16,0,0.0,43.75,57.927712,-19.466038,37.142089,-12.834129,42 days 06:51:25,24 days 21:20:00,1.655578,9808.148748,0.388813,0.169807,1.229752,0.702326
VASCONEQ,Success,0.003781150000577327,0.005904171001020586,0.0005473059973155614,0.025699118999909842,0.03607987199939089,2010-02-15 00:00:00,2025-03-06 00:00:00,3725 days 00:00:00,100000.0,72197.81797,-27.802182,-75.63569,100.0,803.361709,35.300278,2620 days 00:00:00,5,5,0,0.0,20.0,27.073961,-14.876044,27.073961,-13.179891,21 days 00:00:00,21 days 00:00:00,0.390795,-5560.436406,-0.249615,-0.088997,0.81051,-0.381874
KCP,Success,0.005169236999790883,0.0060872629983350635,0.0004502160008996725,0.0253306109989353,0.03727192400037893,1999-01-01 00:00:00,2025-03-06 00:00:00,6136 days 00:00:00,100000.0,179165.104361,79.165104,6585.423729,100.0,6039.499653,48.619102,2077 days 00:00:00,17,17,0,0.0,35.294118,79.342743,-17.531486,41.472641,-12.330561,50 days 08:00:00,59 days 02:10:54,1.316291,4656.770845,0.264081,0.072598,1.106173,0.429623
TATACONSUM,Success,0.004457532999367686,0.006651833999057999,0.0004299100000935141,0.02503026799968211,0.03670530700037489,2006-11-02 00:00:00,2025-03-06 00:00:00,4535 days 00:00:00,100000.0,134790.802982,34.790803,1180.07688,100.0,3810.679345,27.666714,843 days 00:00:00,16,16,0,0.0,37.5,23.349756,-10.304129,18.521379,-6.91441,33 days 12:00:00,54 days 09:36:00,1.415875,2174.425186,0.238293,0.087904,1.087681,0.368854
FCSSOFT,Success,0.003575090999220265,0.005913238001085119,0.000557344999833731,0.026258797999616945,0.03649987500102725,2005-09-21 00:00:00,2025-03-06 00:00:00,4689 days 00:00:00,100000.0,39186.953849,-60.813046,-66.722689,100.0,1787.117538,86.485265,2534 days 00:00:00,7,7,0,0.0,28.571429,67.810289,-43.071314,59.017319,-29.707062,14 days 12:00:00,158 days 14:24:00,0.690914,-8687.578022,0.276576,-0.081319,1.113088,0.420568
STLTECH,Success,0.004304122001485666,0.005851473997608991,0.0005388569989008829,0.024997877000714652,0.035965057999419514,2007-12-17 00:00:00,2025-03-06 00:00:00,4254 days 00:00:00,100000.0,166829.275779,66.829276,16.970483,100.0,2574.408179,30.321081,1406 days 00:00:00,9,9,0,0.0,44.444444,40.698444,-14.58874,30.819913,-10.473789,33 days 18:00:00,32 days 04:48:00,1.834628,7425.475087,0.368969,0.148055,1.236553,0.634739
VEEDOL,Success,0.004157297997153364,0.006085665001592133,0.0004375990029075183,0.024685371998202754,0.035521781999705127,2007-01-16 00:00:00,2025-03-06 00:00:00,4405 days 00:00:00,100000.0,202624.191818,102.624192,1479.455912,100.0,2235.346603,41.352852,2605 days 00:00:00,9,9,0,0.0,55.555556,32.284185,-12.081922,24.124023,-8.67504,60 days 14:24:00,7 days 18:00:00,3.545124,11402.68798,0.544919,0.145723,1.455593,1.14517
FORTIS,Success,0.004937902998790378,0.0066929169988725334,0.0004747010025312193,0.02501828700042097,0.037262935999024194,2007-05-09 00:00:00,2025-03-06 00:00:00,4410 days 00:00:00,100000.0,142746.585798,42.746586,547.678482,100.0,2058.487342,23.193233,1425 days 00:00:00,10,10,0,0.0,40.0,35.78681,-9.003089,23.317253,-7.596219,129 days 06:00:00,24 days 08:00:00,1.901029,4274.65858,0.255728,0.128894,1.101537,0.40977
AJMERA,Success,0.0036936529977538157,0.005988245000480674,0.0005527209978026804,0.17364649800219922,0.1840150600000925,2009-06-23 00:00:00,2025-03-06 00:00:00,3888 days 00:00:00,100000.0,52973.778366,-47.026222,549.179672,100.0,1226.142421,56.516158,3535 days 00:00:00,9,9,0,0.0,11.111111,45.749162,-14.526694,45.749162,-11.866521,149 days 00:00:00,17 days 15:00:00,0.321329,-5225.135737,-0.355868,-0.102455,0.823607,-0.53619
UNITECH,Success,0.005000553999707336,0.007236208999529481,0.0004618459970515687,0.02513385800193646,0.037951545000396436,1995-01-02 00:00:00,2025-03-06 00:00:00,7323 days 00:00:00,100000.0,233501.575325,133.501575,636.696135,100.0,8712.349544,59.64459,3670 days 00:00:00,16,16,0,0.0,37.5,63.050996,-18.169962,43.568607,-12.161001,33 days 16:00:00,13 days 07:12:00,1.330894,8343.848458,0.358708,0.072385,1.257898,0.594089
GLAXO,Success,0.004729915999632794,0.006936361001862679,0.0005867190011485945,0.02584775799914496,0.03823641299823066,1999-01-01 00:00:00,2025-03-06 00:00:00,6468 days 00:00:00,100000.0,174644.940253,74.64494,774.861789,100.0,5212.047839,33.554582,1519 days 00:00:00,18,18,0,0.0,38.888889,38.514302,-14.096244,24.902963,-8.498537,123 days 00:00:00,28 days 08:43:38,1.563732,4146.941125,0.295071,0.095265,1.115226,0.465461
AKZOINDIA,Success,0.003096606000326574,0.008391830997425131,0.00044994500058237463,0.025488712002697866,0.037569059000816196,2010-05-27 00:00:00,2025-03-06 00:00:00,3661 days 00:00:00,100000.0,91302.816981,-8.697183,456.58367,100.0,1602.93856,28.998044,1665 days 00:00:00,8,8,0,0.0,37.5,18.167429,-15.209103,14.754452,-9.50143,78 days 08:00:00,66 days 09:36:00,0.825288,-1087.147877,-0.015379,-0.031142,0.993748,-0.021471
PFC,Success,0.0042301829998905305,0.006892942001286428,0.0005246399996394757,0.026110146998689743,0.03789008199964883,2007-02-23 00:00:00,2025-03-06 00:00:00,4459 days 00:00:00,100000.0,98898.858086,-1.101142,808.531124,100.0,2519.049302,51.958369,3292 days 00:00:00,13,13,0,0.0,30.769231,41.765266,-14.056747,27.542457,-10.239867,78 days 00:00:00,48 days 16:00:00,0.988044,-84.703224,0.085289,-0.001744,1.028708,0.118796
CYBERMEDIA,Success,0.003564913000445813,0.0076664020016323775,0.0005352080006559845,0.025959950999094872,0.03786802399918088,2005-06-10 00:00:00,2025-03-06 00:00:00,3549 days 00:00:00,100000.0,40407.549074,-59.592451,-84.74256,100.0,660.637342,69.568245,2545 days 00:00:00,5,5,0,0.0,0.0,-12.282326,-22.591766,,-16.517869,,46 days 04:48:00,0.0,-11918.490185,-0.390033,-0.127908,0.801867,-0.578192
OILCOUNTUB,Success,0.004804694999620551,0.008399763999477727,0.00048557500122115016,0.0254159130017797,0.039234741001564544,1999-01-01 00:00:00,2025-03-06 00:00:00,5988 days 00:00:00,100000.0,64395.151268,-35.604849,396.483516,100.0,1492.735617,72.399633,5815 days 00:00:00,15,14,1,-43.165447,35.714286,45.724465,-32.166699,29.645275,-17.040787,65 days 19:12:00,26 days 10:40:00,0.610656,-2540.120235,0.016964,-0.036563,1.008757,0.022556
ZEEMEDIA,Success,0.004066061999765225,0.009476934999838704,0.0004573360020003747,0.02489586500087171,0.039018391998979496,2007-01-10 00:00:00,2025-03-06 00:00:00,4488 days 00:00:00,100000.0,510649.442136,410.649442,130.687955,100.0,6343.938661,34.745763,1645 days 00:00:00,10,10,0,0.0,60.0,56.586961,-12.45234,40.186885,-8.954218,128 days 16:00:00,8 days 00:00:00,3.893322,41064.944214,0.652036,0.408109,1.26822,1.158358
BANARISUG,Success,0.00631243799944059,0.00705059100073413,0.00046203300007618964,0.02599054000165779,0.039939647998835426,1999-01-01 00:00:00,2025-03-06 00:00:00,6231 days 00:00:00,100000.0,90528.57339,-9.471427,7333.522727,100.0,2776.197152,49.716714,6009 days 00:00:00,17,17,0,0.0,23.529412,48.265018,-14.529572,35.674346,-9.568901,35 days 12:00:00,29 days 14:46:09,0.911183,-557.142742,0.040808,-0.01169,1.022813,0.063764
SHAHALLOYS,Success,0.004296478997275699,0.0065867530029208865,0.000555129001440946,0.025203253000654513,0.03677557600167347,2005-06-16 00:00:00,2025-03-06 00:00:00,4402 days 00:00:00,100000.0,127891.905394,27.891905,-41.417526,100.0,1150.37786,30.854904,1058 days 00:00:00,5,5,0,0.0,40.0,48.588598,-21.233501,45.154967,-15.198756,72 days 12:00:00,24 days 00:00:00,1.492977,5578.381079,0.201125,0.066791,1.132886,0.318868
YAARI,Success,0.004474723002203973,0.006572861999302404,0.00047012399954837747,0.02475259800121421,0.03640735700173536,2011-08-19 00:00:00,2025-03-07 00:00:00,3333 days 00:00:00,100000.0,225906.406187,125.906406,131.240721,100.0,4016.02426,43.191844,1235 days 00:00:00,12,12,0,0.0,41.666667,61.50116,-17.380992,45.656092,-13.919101,37 days 00:00:00,18 days 06:51:25,1.717909,10492.200516,0.534074,0.216128,1.270491,0.886252
GIPCL,Success,0.006347660997562343,0.0075651719998859335,0.0004567100004351232,0.026543160998699022,0.04111458599800244,1999-01-01 00:00:00,2025-03-06 00:00:00,6468 days 00:00:00,100000.0,208227.391274,108.227391,588.911318,100.0,7560.000204,40.848876,1731 days 00:00:00,22,22,0,0.0,40.909091,42.449382,-18.630445,30.126954,-11.679375,71 days 13:20:00,44 days 00:00:00,1.401086,4919.426876,0.315984,0.103452,1.115996,0.503588
POWERGRID,Success,0.005845342999236891,0.007973676998517476,0.0006742730001860764,0.026482606001081876,0.041104664000158664,2007-10-05 00:00:00,2025-03-07 00:00:00,4306 days 00:00:00,100000.0,129125.230965,29.125231,367.947868,100.0,1946.574756,21.637182,2036 days 00:00:00,9,9,0,0.0,44.444444,21.403582,-12.565277,16.855157,-7.011616,48 days 06:00:00,117 days 19:12:00,1.755832,3236.136774,0.243409,0.101231,1.085359,0.359329
RKFORGE,Success,0.004031208001833875,0.007114996999007417,0.0005772150034317747,0.025988536999648204,0.03785039099966525,2004-05-05 00:00:00,2025-03-06 00:00:00,4869 days 00:00:00,100000.0,414473.292131,314.473292,8977.023736,100.0,8545.133802,38.740796,1092 days 00:00:00,17,17,0,0.0,47.058824,58.624775,-14.347467,36.723305,-10.98578,42 days 03:00:00,16 days 13:20:00,2.256421,18498.428949,0.609765,0.290326,1.344416,1.082195
NDTV,Success,0.004609597999660764,0.006072806998417946,0.00046560299961129203,0.025656378002167912,0.03695941399928415,2004-05-19 00:00:00,2025-03-06 00:00:00,5148 days 00:00:00,100000.0,101446.951382,1.446951,19.55757,100.0,4190.532068,62.555995,4353 days 00:00:00,13,13,0,0.0,30.769231,48.879037,-15.769122,35.655184,-12.432364,40 days 00:00:00,22 days 10:39:59,1.007566,111.303952,0.082674,0.001629,1.04551,0.122684
HCLTECH,Success,0.004702301001088927,0.0066856739977083635,0.0004445300000952557,0.025924757999746362,0.03793988699908368,2000-01-11 00:00:00,2025-03-06 00:00:00,6214 days 00:00:00,100000.0,219369.296796,119.369297,1531.908392,100.0,7428.655065,38.218108,2262 days 00:00:00,23,23,0,0.0,39.130435,48.095476,-18.691381,27.152611,-8.993544,79 days 08:00:00,24 days 22:17:08,1.625928,5189.969426,0.358468,0.123568,1.138305,0.508882
SAMBHAAV,Success,0.0034109250009350944,0.0060566720021597575,0.0004451569984667003,0.026161554000282194,0.036238124001101824,2005-10-18 00:00:00,2025-03-06 00:00:00,3826 days 00:00:00,100000.0,92057.862513,-7.942137,137.407407,100.0,1219.268081,57.656303,3100 days 00:00:00,7,7,0,0.0,28.571429,48.003469,-17.540199,44.927706,-15.176008,101 days 12:00:00,40 days 04:48:00,0.890151,-1134.59107,0.086829,-0.013639,1.038387,0.131011
ASHIANA,Success,0.003299834999779705,0.00587763500152505,0.0005438990010588896,0.0265089109998371,0.03645012600100017,2011-06-29 00:00:00,2025-03-06 00:00:00,3384 days 00:00:00,100000.0,339213.106957,239.213107,952.374644,100.0,3367.65525,33.384891,2027 days 00:00:00,11,11,0,0.0,54.545455,41.991275,-10.28131,31.884163,-8.237067,28 days 04:00:00,32 days 14:24:00,5.578578,21746.646087,0.887121,0.421807,1.53535,1.522209
SESHAPAPER,Success,0.005548986002395395,0.006075060002331156,0.0004487000005610753,0.02632910100146546,0.03862927600130206,1999-01-01 00:00:00,2025-03-07 00:00:00,6268 days 00:00:00,100000.0,668398.501272,568.398501,6356.278316,100.0,25522.29168,36.648007,1750 days 00:00:00,22,22,0,0.0,54.545455,55.992998,-19.96865,31.167112,-12.236711,41 days 06:00:00,38 days 00:00:00,1.677555,25836.295512,0.656091,0.319187,1.320077,1.240242
HLVLTD,Success,0.005162129000382265,0.006633401000726735,0.00043375899986131117,0.026962992000335362,0.039370541999232955,1999-01-01 00:00:00,2025-03-06 00:00:00,6382 days 00:00:00,100000.0,100120.914999,0.120915,78.64451,100.0,2308.195456,44.611735,2146 days 00:00:00,12,12,0,0.0,33.333333,49.70213,-17.844597,32.746999,-12.99109,74 days 12:00:00,34 days 15:00:00,1.001131,10.07625,0.081773,0.000155,1.042692,0.128992
SOUTHBANK,Success,0.005778541999461595,0.0062034310030867346,0.0004728379972220864,0.026758676001918502,0.039358322999760276,1999-01-01 00:00:00,2025-03-06 00:00:00,6459 days 00:00:00,100000.0,94537.667792,-5.462332,1928.067231,100.0,4185.545299,65.891562,4219 days 00:00:00,17,17,0,0.0,29.411765,35.496337,-18.075375,30.462409,-10.800535,54 days 09:36:00,29 days 06:00:00,0.968331,-321.313659,0.056293,-0.00481,1.028084,0.082173
JKTYRE,Success,0.0038421829995058943,0.005769679999502841,0.0005642949981847778,0.02713101200060919,0.03744277100122417,2007-03-19 00:00:00,2025-03-06 00:00:00,4426 days 00:00:00,100000.0,96186.162235,-3.813838,912.425816,100.0,2193.363731,50.487466,4333 days 00:00:00,13,13,0,0.0,30.769231,37.595284,-27.072881,30.787668,-11.377926,31 days 12:00:00,20 days 02:40:00,0.958703,-293.372136,0.052878,-0.006341,1.031148,0.081007
